,country,year,sex,age,suicides_no,population
13581,22,2003,1,4,8948,16966000
13582,22,2003,1,6,1733,3835000
13583,22,2003,1,3,2910,9349000
13584,22,2003,2,6,1643,6676000
13585,22,2003,2,5,3100,16200000
13586,22,2003,1,2,1158,7483000
13587,22,2003,2,4,2227,16840000
13588,22,2003,2,3,1132,9059000
13589,22,2003,2,2,556,7089000
13590,22,2003,2,1,33,5858000
13591,22,2003,1,1,32,6151000
13592,22,2004,1,5,7895,15316000
13593,22,2004,1,4,8056,16685000
13594,22,2004,1,6,1876,4056000
13595,22,2004,1,3,2677,9241000
13596,22,2004,2,6,1595,6977000
13597,22,2004,2,5,2941,16631000
13598,22,2004,1,2,1233,7289000
13599,22,2004,2,4,2045,16564000
13600,22,2004,2,3,1088,8932000
13601,22,2004,2,2,579,6905000
13602,22,2004,1,1,27,6097000
13603,22,2004,2,1,22,5807000
13604,22,2005,1,5,8005,15797130
13605,22,2005,1,4,8073,16566953
13606,22,2005,1,6,1858,4288706
13607,22,2005,1,3,2862,8984855
13608,22,2005,2,6,1600,7307828
13609,22,2005,1,2,1243,7043709
13610,22,2005,2,5,2786,17011318
13611,22,2005,2,3,1140,8705334
13612,22,2005,2,4,2114,16388567
13613,22,2005,2,2,643,6672938
13614,22,2005,1,1,29,6095375
13615,22,2005,2,1,16,5794794
13616,22,2006,1,5,7921,16002000
13617,22,2006,1,4,7436,16519000
13618,22,2006,1,6,1945,4512000
13619,22,2006,1,3,2667,8758000
13620,22,2006,2,6,1639,7608000
13621,22,2006,1,2,1257,6916000
13622,22,2006,2,5,2866,17213000
13623,22,2006,2,4,2193,16320000
13624,22,2006,2,3,1133,8473000
13625,22,2006,2,2,635,6548000
13626,22,2006,1,1,57,6066000
13627,22,2006,2,1,20,5767000
13628,22,2007,1,5,8184,16130000
13629,22,2007,1,6,2205,4744000
13630,22,2007,1,4,7599,16557000
13631,22,2007,1,3,2596,8501000
13632,22,2007,2,6,1691,7913000
13633,22,2007,1,2,1252,6795000
13634,22,2007,2,5,3108,17338000
13635,22,2007,2,4,2303,16325000
13636,22,2007,2,3,1084,8212000
13637,22,2007,2,2,596,6430000
13638,22,2007,1,1,31,6027000
13639,22,2007,2,1,16,5732000
13640,22,2008,1,5,7894,16197000
13641,22,2008,1,4,7344,16657000
13642,22,2008,1,6,2132,4965000
13643,22,2008,1,3,2651,8234000
13644,22,2008,2,6,1673,8207000
13645,22,2008,1,2,1343,6650000
13646,22,2008,2,5,2885,17395000
13647,22,2008,2,3,1203,7933000
13648,22,2008,2,4,2237,16400000
13649,22,2008,2,2,652,6293000
13650,22,2008,1,1,41,5982000
13651,22,2008,2,1,18,5689000
13652,22,2009,1,5,7983,16224000
13653,22,2009,1,4,7799,16796000
13654,22,2009,1,6,2216,5174000
13655,22,2009,1,3,2657,7987000
13656,22,2009,1,2,1326,6514000
13657,22,2009,2,6,1649,8488000
13658,22,2009,2,5,2820,17413000
13659,22,2009,2,3,1085,7679000
13660,22,2009,2,4,2328,16517000
13661,22,2009,2,2,605,6163000
13662,22,2009,1,1,34,5914000
13663,22,2009,2,1,21,5627000
13664,22,2010,1,5,7466,16402437
13665,22,2010,1,4,7351,17131261
13666,22,2010,1,6,2188,5345432
13667,22,2010,1,3,2543,7822984
13668,22,2010,1,2,1315,6324856
13669,22,2010,2,6,1686,8804107
13670,22,2010,2,5,2879,17525806
13671,22,2010,2,4,2404,16781836
13672,22,2010,2,3,1008,7545642
13673,22,2010,2,2,508,6008624
13674,22,2010,1,1,42,5855595
13675,22,2010,2,1,21,5578687
13676,22,2011,1,5,6858,16343000
13677,22,2011,1,4,6975,17224000
13678,22,2011,1,6,2188,5570000
13679,22,2011,1,3,2404,7588000
13680,22,2011,1,2,1304,6246000
13681,22,2011,2,6,1754,9092000
13682,22,2011,2,5,2883,17447000
13683,22,2011,2,4,2598,16861000
13684,22,2011,2,3,1112,7314000
13685,22,2011,2,2,616,5931000
13686,22,2011,1,1,52,5792000
13687,22,2011,2,1,22,5519000
13688,22,2012,1,6,2262,5783000
13689,22,2012,1,5,6134,16254000
13690,22,2012,1,4,6413,17318000
13691,22,2012,1,3,2244,7384000
13692,22,2012,1,2,1294,6185000
13693,22,2012,2,6,1612,9362000
13694,22,2012,2,5,2636,17342000
13695,22,2012,2,4,2242,16937000
13696,22,2012,2,3,931,7110000
13697,22,2012,2,2,495,5873000
13698,22,2012,1,1,55,5729000
13699,22,2012,2,1,20,5458000
13700,22,2013,1,6,2362,5964000
13701,22,2013,1,4,6333,17367000
13702,22,2013,1,5,5908,16202000
13703,22,2013,1,3,2178,7186000
13704,22,2013,1,2,1242,6143000
13705,22,2013,2,6,1713,9588000
13706,22,2013,2,5,2604,17279000
13707,22,2013,2,4,2242,16974000
13708,22,2013,2,3,850,6913000
13709,22,2013,2,2,467,5834000
13710,22,2013,1,1,58,5666000
13711,22,2013,2,1,34,5398000
13712,22,2014,1,6,2254,6104000
13713,22,2014,1,5,5477,16213000
13714,22,2014,1,4,5710,17365000
13715,22,2014,1,3,2131,7007000
13716,22,2014,1,2,1180,6110000
13717,22,2014,2,6,1587,9761000
13718,22,2014,2,5,2512,17288000
13719,22,2014,2,4,2158,16959000
13720,22,2014,2,3,814,6734000
13721,22,2014,2,2,432,5803000
13722,22,2014,1,1,68,5596000
13723,22,2014,2,1,34,5334000
13724,22,2015,1,6,2297,6289365
13725,22,2015,1,5,5241,16239222
13726,22,2015,1,4,5507,17461022
13727,22,2015,1,3,1948,6862886
13728,22,2015,1,2,1091,6088330
13729,22,2015,2,6,1509,9983066
13730,22,2015,2,5,2292,17232482
13731,22,2015,2,4,2024,16991218
13732,22,2015,2,3,685,6614211
13733,22,2015,2,2,408,5772938
13734,22,2015,1,1,62,5553851
13735,22,2015,2,1,28,5287719
13736,16,1990,1,6,82,102200
13737,16,1990,1,4,925,1735100
13738,16,1990,1,5,356,706400
13739,16,1990,1,3,602,1455200
13740,16,1990,2,6,85,291100
13741,16,1990,1,2,375,1425100
13742,16,1990,2,5,188,1060900
13743,16,1990,2,2,170,1338900
13744,16,1990,2,4,225,1845400
13745,16,1990,2,3,104,1453700
13746,16,1990,1,1,53,1698000
13747,16,1990,2,1,7,1661900
13748,16,1991,1,6,74,101600
13749,16,1991,1,4,866,1769600
13750,16,1991,1,5,354,741600
13751,16,1991,1,3,621,1441200
13752,16,1991,2,6,91,294600
13753,16,1991,1,2,405,1438500
13754,16,1991,2,5,166,1093000
13755,16,1991,2,2,139,1351900
13756,16,1991,2,4,185,1877800
13757,16,1991,2,3,104,1438900
13758,16,1991,1,1,66,1721900
13759,16,1991,2,1,11,1682200
13760,16,1992,1,6,64,101800
13761,16,1992,1,4,925,1794700
13762,16,1992,1,5,390,785400
13763,16,1992,1,3,676,1421100
13764,16,1992,1,2,453,1459100
13765,16,1992,2,6,84,298600
13766,16,1992,2,5,194,1132100
13767,16,1992,2,4,217,1900200
13768,16,1992,2,2,144,1385000
13769,16,1992,2,3,132,1414300
13770,16,1992,1,1,63,1751600
13771,16,1992,2,1,14,1706200
13772,16,1993,1,6,77,103700
13773,16,1993,1,5,545,830100
13774,16,1993,1,4,1146,1825900
13775,16,1993,1,3,772,1395600
13776,16,1993,1,2,574,1474700
13777,16,1993,2,6,69,308200
13778,16,1993,2,5,229,1173100
13779,16,1993,2,2,173,1407100
13780,16,1993,2,4,219,1929300
13781,16,1993,2,3,119,1383000
13782,16,1993,1,1,76,1774700
13783,16,1993,2,1,20,1726000
13784,16,1994,1,6,94,90300
13785,16,1994,1,5,599,853800
13786,16,1994,1,4,1246,1861800
13787,16,1994,1,3,735,1342400
13788,16,1994,1,2,520,1442200
13789,16,1994,2,6,91,288000
13790,16,1994,2,5,198,1201100
13791,16,1994,2,2,149,1332400
13792,16,1994,2,4,198,1965300
13793,16,1994,2,3,128,1327200
13794,16,1994,1,1,50,1784600
13795,16,1994,2,1,16,1740500
13796,16,1995,1,6,76,86400
13797,16,1995,1,5,737,859800
13798,16,1995,1,4,1523,1791600
13799,16,1995,1,3,887,1311800
13800,16,1995,1,2,622,1455600
13801,16,1995,2,6,86,267600
13802,16,1995,2,5,208,1205800
13803,16,1995,2,4,216,1901900
13804,16,1995,2,2,145,1412600
13805,16,1995,2,3,130,1271500
13806,16,1995,1,1,61,1736100
13807,16,1995,2,1,15,1688900
13808,16,1996,1,4,1630,1753600
13809,16,1996,1,5,731,836900
13810,16,1996,1,6,64,80400
13811,16,1996,1,3,879,1243300
13812,16,1996,1,2,635,1405800
13813,16,1996,2,6,54,251800
13814,16,1996,2,5,211,1173100
13815,16,1996,2,4,223,1858300
13816,16,1996,2,2,158,1381300
13817,16,1996,2,3,121,1187600
13818,16,1996,1,1,57,1682200
13819,16,1996,2,1,10,1633400
13820,16,1997,1,5,740,822400
13821,16,1997,1,4,1577,1766200
13822,16,1997,1,3,810,1217700
13823,16,1997,1,6,50,78400
13824,16,1997,1,2,651,1401300
13825,16,1997,2,6,59,247700
13826,16,1997,2,5,164,1153000
13827,16,1997,2,2,175,1388400
13828,16,1997,2,4,216,1871000
13829,16,1997,2,3,131,1152200
13830,16,1997,1,1,53,1673300
13831,16,1997,2,1,16,1623000
13832,16,1998,1,5,692,762500
13833,16,1998,1,4,1459,1724400
13834,16,1998,1,6,58,74500
13835,16,1998,1,3,727,1145900
13836,16,1998,1,2,594,1343300
13837,16,1998,2,6,63,241200
13838,16,1998,2,5,160,1090300
13839,16,1998,2,3,138,1103400
13840,16,1998,2,2,152,1353400
13841,16,1998,2,4,205,1863700
13842,16,1998,1,1,54,1585500
13843,16,1998,2,1,11,1556100
13844,16,1999,1,5,567,727800
13845,16,1999,1,4,1331,1761800
13846,16,1999,1,6,55,75400
13847,16,1999,1,3,717,1131600
13848,16,1999,1,2,609,1349400
13849,16,1999,2,6,59,246200
13850,16,1999,2,5,152,1044200
13851,16,1999,2,3,120,1089900
13852,16,1999,2,4,198,1909900
13853,16,1999,2,2,124,1358700
13854,16,1999,1,1,49,1555400
13855,16,1999,2,1,10,1523100
13856,16,2000,1,4,1527,1802430
13857,16,2000,1,5,586,698665
13858,16,2000,1,3,852,1132418
13859,16,2000,1,6,47,77972
13860,16,2000,1,2,623,1366874
13861,16,2000,2,6,56,254407
13862,16,2000,2,5,147,1005027
13863,16,2000,2,2,169,1375343
13864,16,2000,2,4,234,1959602
13865,16,2000,2,3,122,1089854
13866,16,2000,1,1,47,1523202
13867,16,2000,2,1,18,1486628
13868,16,2001,1,4,1519,1807120
13869,16,2001,1,5,582,718503
13870,16,2001,1,3,843,1117605
13871,16,2001,1,6,51,82044
13872,16,2001,1,2,660,1365580
13873,16,2001,2,6,53,233378
13874,16,2001,2,2,158,1336586
13875,16,2001,2,5,119,1011423
13876,16,2001,2,4,197,1998447
13877,16,2001,2,3,110,1137636
13878,16,2001,1,1,64,1508752
13879,16,2001,2,1,21,1455622
13880,16,2002,1,5,582,704901
13881,16,2002,1,4,1414,1837817
13882,16,2002,1,3,825,1128226
13883,16,2002,1,6,53,91887
13884,16,2002,1,2,621,1414530
13885,16,2002,2,6,52,247685
13886,16,2002,2,5,119,996301
13887,16,2002,2,2,160,1377461
13888,16,2002,2,3,129,1147717
13889,16,2002,2,4,198,2033504
13890,16,2002,1,1,67,1424722
13891,16,2002,2,1,20,1372725
13892,16,2003,1,3,938,1141761
13893,16,2003,1,5,530,702817
13894,16,2003,1,4,1386,1855662
13895,16,2003,1,6,60,99171
13896,16,2003,1,2,652,1449082
13897,16,2003,2,6,60,259838
13898,16,2003,2,5,139,996433
13899,16,2003,2,2,157,1408946
13900,16,2003,2,4,202,2053544
13901,16,2003,2,3,114,1159693
13902,16,2003,1,1,67,1368679
13903,16,2003,2,1,16,1316237
13904,16,2004,1,3,967,1159137
13905,16,2004,1,4,1427,1874980
13906,16,2004,1,6,75,105970
13907,16,2004,1,5,441,706313
13908,16,2004,1,2,735,1480125
13909,16,2004,2,6,61,271208
13910,16,2004,2,2,177,1438621
13911,16,2004,2,3,131,1174778
13912,16,2004,2,5,101,1004413
13913,16,2004,2,4,208,2076222
13914,16,2004,1,1,57,1317575
13915,16,2004,2,1,14,1263986
13916,16,2005,1,3,868,1174447
13917,16,2005,1,4,1225,1893623
13918,16,2005,1,5,402,716191
13919,16,2005,1,6,61,112427
13920,16,2005,1,2,635,1507234
13921,16,2005,2,6,54,279776
13922,16,2005,2,3,126,1188857
13923,16,2005,2,2,153,1464554
13924,16,2005,2,5,100,1021709
13925,16,2005,2,4,177,2097655
13926,16,2005,1,1,78,1272278
13927,16,2005,2,1,24,1219019
13928,16,2006,1,3,944,1189058
13929,16,2006,1,4,1225,1915309
13930,16,2006,1,6,71,116133
13931,16,2006,1,5,436,730464
13932,16,2006,1,2,657,1530192
13933,16,2006,2,6,53,282507
13934,16,2006,2,2,181,1486771
13935,16,2006,2,5,106,1047352
13936,16,2006,2,3,121,1202659
13937,16,2006,2,4,190,2121510
13938,16,2006,1,1,68,1234397
13939,16,2006,2,1,24,1181324
13940,16,2007,1,3,919,1208359
13941,16,2007,1,6,77,116899
13942,16,2007,1,4,1275,1935835
13943,16,2007,1,5,412,747545
13944,16,2007,1,2,648,1542361
13945,16,2007,2,6,50,281627
13946,16,2007,2,2,203,1498711
13947,16,2007,2,3,140,1219565
13948,16,2007,2,4,210,2144647
13949,16,2007,2,5,88,1077829
13950,16,2007,1,1,89,1202402
13951,16,2007,2,1,30,1149826
13952,16,2008,1,6,86,116815
13953,16,2008,1,3,860,1232084
13954,16,2008,1,4,1178,1954893
13955,16,2008,1,5,383,766809
13956,16,2008,1,2,657,1540282
13957,16,2008,2,6,47,280166
13958,16,2008,2,2,239,1496633
13959,16,2008,2,3,152,1240283
13960,16,2008,2,4,217,2165507
13961,16,2008,2,5,93,1110519
13962,16,2008,1,1,66,1182019
13963,16,2008,2,1,19,1130043
13964,16,2009,1,3,848,1263819
13965,16,2009,1,4,1181,1980466
13966,16,2009,1,6,60,116533
13967,16,2009,1,5,380,792505
13968,16,2009,1,2,608,1533027
13969,16,2009,2,6,42,277759
13970,16,2009,2,2,214,1488994
13971,16,2009,2,3,145,1269302
13972,16,2009,2,4,192,2191360
13973,16,2009,2,5,99,1150346
13974,16,2009,1,1,43,1179629
13975,16,2009,2,1,26,1126895
13976,16,2010,1,6,72,113390
13977,16,2010,1,3,808,1310211
13978,16,2010,1,4,1118,2037599
13979,16,2010,1,5,389,810461
13980,16,2010,1,2,528,1555580
13981,16,2010,2,6,39,263531
13982,16,2010,2,2,193,1549811
13983,16,2010,2,3,140,1332552
13984,16,2010,2,5,88,1144484
13985,16,2010,2,4,160,2227790
13986,16,2010,1,1,49,1212500
13987,16,2010,2,1,25,1155258
13988,16,2011,1,3,778,1344771
13989,16,2011,1,6,64,119954
13990,16,2011,1,4,1062,2062451
13991,16,2011,1,5,358,831202
13992,16,2011,1,2,493,1526023
13993,16,2011,2,6,44,273217
13994,16,2011,2,2,171,1514356
13995,16,2011,2,3,128,1367342
13996,16,2011,2,4,166,2253866
13997,16,2011,2,5,78,1172197
13998,16,2011,1,1,38,1218724
13999,16,2011,2,1,21,1169247
14000,16,2012,1,3,716,1384736
14001,16,2012,1,4,1074,2082135
14002,16,2012,1,6,60,129890
14003,16,2012,1,5,368,852033
14004,16,2012,1,2,426,1481240
14005,16,2012,2,6,40,288919
14006,16,2012,2,2,131,1464381
14007,16,2012,2,4,181,2273726
14008,16,2012,2,3,111,1407854
14009,16,2012,2,5,93,1198153
14010,16,2012,1,1,33,1261734
14011,16,2012,2,1,7,1198748
14012,16,2013,1,6,78,140008
14013,16,2013,1,4,1142,2098964
14014,16,2013,1,3,733,1425587
14015,16,2013,1,5,393,878598
14016,16,2013,1,2,449,1429864
14017,16,2013,2,6,48,307080
14018,16,2013,2,2,182,1405609
14019,16,2013,2,3,136,1451026
14020,16,2013,2,4,193,2289754
14021,16,2013,2,5,89,1228388
14022,16,2013,1,1,42,1313549
14023,16,2013,2,1,27,1246955
14024,16,2014,1,4,1082,2116035
14025,16,2014,1,6,70,148578
14026,16,2014,1,3,667,1462224
14027,16,2014,1,5,343,911127
14028,16,2014,1,2,356,1377269
14029,16,2014,2,6,47,325593
14030,16,2014,2,2,132,1344351
14031,16,2014,2,3,126,1490998
14032,16,2014,2,4,171,2303567
14033,16,2014,2,5,69,1263876
14034,16,2014,1,1,38,1377917
14035,16,2014,2,1,18,1307309
14036,16,2015,1,6,72,156393
14037,16,2015,1,4,962,2130654
14038,16,2015,1,3,603,1492576
14039,16,2015,1,5,363,951365
14040,16,2015,1,2,312,1326082
14041,16,2015,2,6,42,343577
14042,16,2015,2,2,127,1285407
14043,16,2015,2,4,175,2313458
14044,16,2015,2,3,108,1524321
14045,16,2015,2,5,65,1306669
14046,16,2015,1,1,30,1445862
14047,16,2015,2,1,13,1370388
14048,39,1991,1,2,5,6789
14049,39,1991,1,5,1,2345
14050,39,1991,1,3,1,5615
14051,39,1991,1,4,1,6101
14052,39,1991,2,3,1,6105
14053,39,1991,2,2,1,6818
14054,39,1991,2,4,0,6440
14055,39,1991,2,1,0,8932
14056,39,1991,2,5,0,2759
14057,39,1991,2,6,0,460
14058,39,1991,1,1,0,9213
14059,39,1991,1,6,0,278
14060,39,1992,2,5,1,2799
14061,39,1992,1,2,2,6669
14062,39,1992,1,4,1,6226
14063,39,1992,2,2,0,6692
14064,39,1992,2,3,0,6273
14065,39,1992,2,4,0,6581
14066,39,1992,2,1,0,9190
14067,39,1992,2,6,0,474
14068,39,1992,1,3,0,5802
14069,39,1992,1,1,0,9496
14070,39,1992,1,5,0,2368
14071,39,1992,1,6,0,286
14072,39,1993,1,4,3,6370
14073,39,1993,1,2,3,6585
14074,39,1993,1,5,1,2384
14075,39,1993,1,3,2,5958
14076,39,1993,2,2,1,6579
14077,39,1993,2,1,1,9415
14078,39,1993,1,1,1,9780
14079,39,1993,2,3,0,6436
14080,39,1993,2,4,0,6730
14081,39,1993,2,5,0,2840
14082,39,1993,2,6,0,481
14083,39,1993,1,6,0,290
14084,39,1994,1,4,3,6529
14085,39,1994,1,2,3,6566
14086,39,1994,1,3,2,6053
14087,39,1994,2,2,1,6528
14088,39,1994,2,1,1,9619
14089,39,1994,2,3,0,6565
14090,39,1994,2,4,0,6893
14091,39,1994,2,5,0,2878
14092,39,1994,2,6,0,481
14093,39,1994,1,1,0,10069
14094,39,1994,1,5,0,2399
14095,39,1994,1,6,0,291
14096,39,1995,1,5,1,2402
14097,39,1995,1,2,1,6630
14098,39,1995,2,2,0,6571
14099,39,1995,2,3,0,6640
14100,39,1995,2,4,0,7072
14101,39,1995,2,1,0,9815
14102,39,1995,2,5,0,2912
14103,39,1995,2,6,0,479
14104,39,1995,1,3,0,6064
14105,39,1995,1,4,0,6710
14106,39,1995,1,1,0,10341
14107,39,1995,1,6,0,287
14108,39,1996,1,1,2,10569
14109,39,1996,2,3,1,6635
14110,39,1996,2,2,1,6716
14111,39,1996,1,2,1,6768
14112,39,1996,2,4,1,7304
14113,39,1996,2,1,0,10009
14114,39,1996,2,5,0,2947
14115,39,1996,2,6,0,497
14116,39,1996,1,3,0,6063
14117,39,1996,1,4,0,6914
14118,39,1996,1,5,0,2407
14119,39,1996,1,6,0,297
14120,39,1997,1,3,2,6005
14121,39,1997,1,2,2,6964
14122,39,1997,1,4,1,7127
14123,39,1997,2,2,0,6944
14124,39,1997,2,3,0,6591
14125,39,1997,2,4,0,7543
14126,39,1997,2,1,0,10166
14127,39,1997,2,5,0,2985
14128,39,1997,2,6,0,509
14129,39,1997,1,1,0,10775
14130,39,1997,1,5,0,2417
14131,39,1997,1,6,0,302
14132,39,1998,1,2,2,7215
14133,39,1998,1,4,1,7353
14134,39,1998,1,1,1,10956
14135,39,1998,2,2,0,7231
14136,39,1998,2,3,0,6532
14137,39,1998,2,4,0,7809
14138,39,1998,2,1,0,10285
14139,39,1998,2,5,0,3029
14140,39,1998,2,6,0,516
14141,39,1998,1,3,0,5909
14142,39,1998,1,5,0,2431
14143,39,1998,1,6,0,304
14144,39,1999,2,2,0,7547
14145,39,1999,2,3,0,6481
14146,39,1999,2,4,0,8111
14147,39,1999,2,1,0,10385
14148,39,1999,2,5,0,3089
14149,39,1999,2,6,0,521
14150,39,1999,1,2,0,7503
14151,39,1999,1,3,0,5815
14152,39,1999,1,4,0,7604
14153,39,1999,1,1,0,11126
14154,39,1999,1,5,0,2463
14155,39,1999,1,6,0,293
14156,39,2000,2,2,0,7870
14157,39,2000,2,3,0,6442
14158,39,2000,2,4,0,8455
14159,39,2000,2,1,0,10475
14160,39,2000,2,5,0,3159
14161,39,2000,2,6,0,522
14162,39,2000,1,2,0,7812
14163,39,2000,1,3,0,5737
14164,39,2000,1,4,0,7888
14165,39,2000,1,1,0,11289
14166,39,2000,1,5,0,2513
14167,39,2000,1,6,0,278
14168,39,2001,2,2,0,8197
14169,39,2001,2,3,0,6348
14170,39,2001,2,4,0,8720
14171,39,2001,2,1,0,10585
14172,39,2001,2,5,0,3228
14173,39,2001,2,6,0,539
14174,39,2001,1,2,0,8151
14175,39,2001,1,3,0,5692
14176,39,2001,1,4,0,8117
14177,39,2001,1,1,0,11403
14178,39,2001,1,5,0,2577
14179,39,2001,1,6,0,294
14180,21,1985,1,5,1,35200
14181,21,1985,1,4,6,235600
14182,21,1985,1,3,5,228000
14183,21,1985,2,3,2,136200
14184,21,1985,1,2,2,150900
14185,21,1985,2,4,1,121900
14186,21,1985,2,2,0,145200
14187,21,1985,2,1,0,189600
14188,21,1985,2,5,0,22400
14189,21,1985,2,6,0,3400
14190,21,1985,1,1,0,196600
14191,21,1985,1,6,0,3000
14192,21,1986,1,2,4,157400
14193,21,1986,2,3,3,143000
14194,21,1986,1,3,5,238400
14195,21,1986,1,4,3,246500
14196,21,1986,2,4,1,127800
14197,21,1986,2,2,0,152100
14198,21,1986,2,1,0,198400
14199,21,1986,2,5,0,23400
14200,21,1986,2,6,0,3400
14201,21,1986,1,1,0,205000
14202,21,1986,1,5,0,36700
14203,21,1986,1,6,0,3200
14204,21,1987,2,5,1,24300
14205,21,1987,1,3,6,249500
14206,21,1987,1,4,4,257900
14207,21,1987,2,4,2,134100
14208,21,1987,2,3,1,150100
14209,21,1987,2,2,1,159300
14210,21,1987,1,2,1,164300
14211,21,1987,2,1,0,207600
14212,21,1987,2,6,0,3700
14213,21,1987,1,1,0,213800
14214,21,1987,1,5,0,38400
14215,21,1987,1,6,0,3300
14216,21,1993,2,3,4,130800
14217,21,1993,1,3,6,207800
14218,21,1993,1,5,1,35200
14219,21,1993,1,4,4,227100
14220,21,1993,2,4,2,123800
14221,21,1993,1,2,1,119600
14222,21,1993,2,2,0,112300
14223,21,1993,2,1,0,144300
14224,21,1993,2,5,0,23500
14225,21,1993,2,6,0,2800
14226,21,1993,1,1,0,143300
14227,21,1993,1,6,0,3100
14228,21,1994,2,3,7,132800
14229,21,1994,2,4,5,123000
14230,21,1994,1,3,8,279700
14231,21,1994,1,4,7,289600
14232,21,1994,1,5,1,41900
14233,21,1994,1,2,2,137100
14234,21,1994,2,2,0,111900
14235,21,1994,2,1,0,149200
14236,21,1994,2,5,0,22500
14237,21,1994,2,6,0,2500
14238,21,1994,1,1,0,154600
14239,21,1994,1,6,0,3200
14240,21,1995,1,2,5,142900
14241,21,1995,1,3,9,292900
14242,21,1995,1,4,7,303300
14243,21,1995,2,4,2,128200
14244,21,1995,2,3,2,138600
14245,21,1995,2,2,1,116400
14246,21,1995,2,1,0,155100
14247,21,1995,2,5,0,23300
14248,21,1995,2,6,0,2600
14249,21,1995,1,1,0,160900
14250,21,1995,1,5,0,43700
14251,21,1995,1,6,0,3200
14252,21,1996,2,3,8,143900
14253,21,1996,1,5,2,45300
14254,21,1996,1,3,10,304400
14255,21,1996,2,2,3,120600
14256,21,1996,1,4,6,315300
14257,21,1996,1,2,1,148200
14258,21,1996,2,4,0,133200
14259,21,1996,2,1,0,160800
14260,21,1996,2,5,0,24200
14261,21,1996,2,6,0,2700
14262,21,1996,1,1,0,166800
14263,21,1996,1,6,0,3300
14264,21,1997,2,3,7,148300
14265,21,1997,2,2,5,124500
14266,21,1997,2,4,5,137300
14267,21,1997,1,3,10,313700
14268,21,1997,1,5,1,46700
14269,21,1997,1,2,2,153000
14270,21,1997,1,4,3,324800
14271,21,1997,2,1,0,165900
14272,21,1997,2,5,0,25000
14273,21,1997,2,6,0,2700
14274,21,1997,1,1,0,172100
14275,21,1997,1,6,0,3500
14276,21,1998,2,3,6,176454
14277,21,1998,2,4,6,184143
14278,21,1998,1,3,10,342775
14279,21,1998,2,2,3,137997
14280,21,1998,1,4,8,396063
14281,21,1998,1,5,1,56327
14282,21,1998,1,2,1,151264
14283,21,1998,2,1,0,166981
14284,21,1998,2,5,0,32097
14285,21,1998,2,6,0,3970
14286,21,1998,1,1,0,173841
14287,21,1998,1,6,0,3854
14288,21,1999,1,3,16,357800
14289,21,1999,2,3,7,182700
14290,21,1999,1,4,14,413600
14291,21,1999,2,4,5,190600
14292,21,1999,1,2,2,157500
14293,21,1999,2,2,1,142800
14294,21,1999,1,1,1,180700
14295,21,1999,2,1,0,172800
14296,21,1999,2,5,0,33300
14297,21,1999,2,6,0,4200
14298,21,1999,1,5,0,58700
14299,21,1999,1,6,0,4000
14300,21,2000,2,3,10,189015
14301,21,2000,1,3,11,373318
14302,21,2000,1,2,3,163848
14303,21,2000,1,5,1,61145
14304,21,2000,2,2,2,147681
14305,21,2000,1,4,5,431562
14306,21,2000,2,4,2,197224
14307,21,2000,2,1,0,178644
14308,21,2000,2,5,0,34331
14309,21,2000,2,6,0,4246
14310,21,2000,1,1,0,187983
14311,21,2000,1,6,0,4156
14312,21,2001,1,4,15,453739
14313,21,2001,1,3,8,367180
14314,21,2001,2,3,3,197334
14315,21,2001,1,2,2,172345
14316,21,2001,2,4,2,209093
14317,21,2001,2,2,0,158070
14318,21,2001,2,1,0,180414
14319,21,2001,2,5,0,38503
14320,21,2001,2,6,0,4919
14321,21,2001,1,1,0,189011
14322,21,2001,1,5,0,63433
14323,21,2001,1,6,0,4489
14324,21,2002,1,4,18,482228
14325,21,2002,1,3,11,388020
14326,21,2002,1,2,5,185185
14327,21,2002,2,3,5,213750
14328,21,2002,2,4,4,225709
14329,21,2002,2,2,2,168033
14330,21,2002,2,1,0,183948
14331,21,2002,2,5,0,41294
14332,21,2002,2,6,0,5290
14333,21,2002,1,1,0,193020
14334,21,2002,1,5,0,67364
14335,21,2002,1,6,0,4762
14336,21,2003,2,3,9,185021
14337,21,2003,1,4,17,397654
14338,21,2003,1,3,11,296337
14339,21,2003,2,4,3,208524
14340,21,2003,2,2,2,167291
14341,21,2003,1,2,2,209956
14342,21,2003,2,1,0,172216
14343,21,2003,2,5,0,44516
14344,21,2003,2,6,0,3525
14345,21,2003,1,1,0,190628
14346,21,2003,1,5,0,70627
14347,21,2003,1,6,0,4327
14348,21,2004,1,4,17,402163
14349,21,2004,2,3,7,192013
14350,21,2004,2,4,7,212485
14351,21,2004,1,2,5,206153
14352,21,2004,1,3,6,318728
14353,21,2004,2,2,3,168373
14354,21,2004,2,1,0,175678
14355,21,2004,2,5,0,47016
14356,21,2004,2,6,0,3453
14357,21,2004,1,1,0,192791
14358,21,2004,1,5,0,73036
14359,21,2004,1,6,0,4197
14360,21,2005,1,3,21,346283
14361,21,2005,1,4,17,413321
14362,21,2005,2,3,7,203126
14363,21,2005,2,2,3,168662
14364,21,2005,1,5,1,74974
14365,21,2005,1,2,2,201000
14366,21,2005,2,4,1,220232
14367,21,2005,2,1,0,181830
14368,21,2005,2,5,0,49714
14369,21,2005,2,6,0,3575
14370,21,2005,1,1,0,195927
14371,21,2005,1,6,0,4324
14372,21,2006,1,3,18,360383
14373,21,2006,1,4,14,432150
